src_id,cand_id,cosine_sim,src_text,cand_text,edit_ratio,jaro_winkler,lcs_ratio,token_jaccard,token_cosine,tfidf_word_cosine,tfidf_char_cosine,dmetaphone_match,label
6972,1,0.1191755792585399,"Chutney Technologies, Inc., Atlanta, GA","Bell Labs, Lucent Technologies",0.46875,0.6159824849480021,0.4285714285714285,0.125,0.2236067977499789,0.095055218940963,0.1974814851990249,0.0,0
7007,1,0.8417997738944358,"Bell Labs, Lucent","Bell Labs, Lucent Technologies",0.7111111111111111,0.9103448275862068,0.5517241379310345,0.75,0.8660254037844387,0.8413390798687697,0.778260947252461,1.0,1
1,7120,0.7247456180821644,"Bell Labs, Lucent Technologies","Bell Labs, Lucent Technologies Murray Hill, NJ",0.7945205479452055,0.9318181818181818,0.6590909090909091,0.5714285714285714,0.7559289460184544,0.7227211625522812,0.7455779933703414,1.0,1
1,7320,0.3968883008984434,"Bell Labs, Lucent Technologies","Bell Laboratories, Lucent Technologies, Murray Hill, NJ",0.7160493827160495,0.8494694960212202,0.5576923076923077,0.375,0.5669467095138409,0.3953336857336075,0.5916285491310769,1.0,1
1,7392,0.7855501105655203,"Bell Labs, Lucent Technologies","Lucent Technologies, Bell Labs",0.6551724137931035,0.7900088417329796,0.6551724137931034,1.0,1.0,0.78006021021277,0.7523800834667708,0.0,1
7630,1,0.2127169783360437,Tavant Technologies,"Bell Labs, Lucent Technologies",0.6666666666666667,0.631276467029643,0.5517241379310345,0.2,0.3535533905932737,0.1530098044521524,0.4072857351767118,0.0,0
7717,1,0.3752544680102918,"Bell Laboratories, Lucent Technologies, 600 Mountain Ave., NJ 07974, USA; {cychan, pascal, minos, rastogi}@research.bell-labs.com","Bell Labs, Lucent Technologies",0.3945578231292516,0.6451392947594,0.2457627118644068,0.2352941176470588,0.5590169943749475,0.3130367029407579,0.3928053976365074,1.0,1
1,7861,0.1936998844027437,"Bell Labs, Lucent Technologies","Bell Laboratories, 600 Mountain Avenue, Murray Hill, NJ 07974, USA; e-mail: {minos,rastogi}@bell-labs.com",0.3650793650793651,0.631787397340188,0.2371134020618556,0.1111111111111111,0.3441236008058426,0.1754723451027126,0.1736810765481607,1.0,1
1,7913,0.2916437312341078,"Bell Labs, Lucent Technologies","Bell Laboratories, Lucent Technologies, 600 Mountain Ave., NJ 07974, Murray Hill, USA",0.537037037037037,0.6855812600029099,0.3670886075949367,0.2307692307692307,0.4330127018922193,0.2646959685936619,0.4228970891244835,1.0,1
7999,1,0.6786295568226639,"Bell Labs, Lucent Technologies, Murray Hill, New Jersey","Bell Labs, Lucent Technologies",0.7160493827160495,0.9115384615384616,0.5576923076923077,0.5,0.7071067811865475,0.6320239000198987,0.6466684526841256,1.0,1
8037,1,0.1242454625308181,"Chutney Technologies, Atlanta, GA","Bell Labs, Lucent Technologies",0.5,0.6417889365609054,0.4838709677419355,0.1428571428571428,0.25,0.107557200348816,0.216165892163107,0.0,0
8098,1,0.5358481616568184,"Bell Laboratories, Lucent Technologies, USA","Bell Labs, Lucent Technologies",0.8285714285714285,0.879394449116905,0.7073170731707317,0.5,0.6708203932499369,0.4687240657121824,0.7079860498625552,1.0,1
1,8206,0.7247456180821644,"Bell Labs, Lucent Technologies","Bell Labs, Lucent Technologies, Murray Hill, NJ",0.7945205479452055,0.9318181818181818,0.6590909090909091,0.5714285714285714,0.7559289460184544,0.7227211625522812,0.7455779933703414,1.0,1
1,9040,0.1579833331423847,"Bell Labs, Lucent Technologies","Carnegie Mellon University, Akamai Technologies",0.5333333333333333,0.6418490754622689,0.4347826086956521,0.125,0.2236067977499789,0.1012318705626529,0.1998008256533638,0.0,0
9099,1,0.1249654763607061,NEC Labs America,"Bell Labs, Lucent Technologies",0.4,0.5677246603970741,0.3103448275862069,0.1666666666666666,0.2886751345948129,0.076194491042739,0.0951669850161783,0.0,0
2,176,0.1697268596253255,"Intel Research, Berkeley","Intel Corporation, Santa Clara, CA",0.4,0.5868271221532092,0.34375,0.1428571428571428,0.2581988897471611,0.1526069140594838,0.1452145607892789,1.0,0
2,246,0.3698806882895982,"Intel Research, Berkeley","Intel Research Pittsburgh, Pittsburgh, PA",0.5483870967741935,0.835005574136009,0.4358974358974359,0.4,0.4364357804719848,0.3717652110884297,0.3081000108820679,1.0,0
2,543,0.3912663315774074,"Intel Research, Berkeley",Berkeley,0.5161290322580645,0.547463768115942,0.3478260869565217,0.3333333333333333,0.5773502691896258,0.3762894440855158,0.4895469786939236,0.0,0
547,2,0.2002260008941059,UC Berkeley,"Intel Research, Berkeley",0.5882352941176471,0.4909969257795345,0.4347826086956521,0.25,0.4082482904638629,0.1857573920254858,0.4307796101874457,0.0,0
548,2,1.0,Intel Research Berkeley,"Intel Research, Berkeley",1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,0
2,663,0.1767479674235279,"Intel Research, Berkeley","U.C. Berkeley, EECS Dept., Berkeley, CA",0.5263157894736843,0.6091219096334185,0.4411764705882353,0.125,0.3849001794597505,0.1624674737607291,0.3170390985265505,0.0,0
2,903,0.1554667905176112,"Intel Research, Berkeley","EECS Computer Science Division, University of California Berkeley, Berkeley, CA",0.3434343434343433,0.5692219679633868,0.2236842105263158,0.0909090909090909,0.3333333333333333,0.1348744361502073,0.2769141045686882,0.0,0
2,1293,0.1942781508673905,"Intel Research, Berkeley","Univ. California, Berkeley",0.5531914893617021,0.6416062801932366,0.5416666666666666,0.2,0.3333333333333333,0.1409777889309951,0.2816840608140861,0.0,0
2,1385,0.1876369017367452,"Intel Research, Berkeley","University of California, Berkeley",0.5357142857142857,0.6585419411506368,0.4545454545454545,0.1666666666666666,0.2886751345948129,0.1855159586786744,0.3235172588591743,0.0,0
2,1698,0.5325691274188427,"Intel Research, Berkeley",Intel Research Pittsburgh,0.7083333333333333,0.8838260869565218,0.68,0.5,0.6666666666666667,0.5338834007803576,0.4714184683086903,1.0,0
1707,2,0.1521912162105767,"Lawrence Berkeley National Laboratory, Berkeley, CA","Intel Research, Berkeley",0.4722222222222222,0.6376811594202898,0.3469387755102041,0.1428571428571428,0.4082482904638629,0.1365124581568865,0.270902213739594,0.0,0
2,1816,0.2002260008941059,"Intel Research, Berkeley","UC, Berkeley",0.5882352941176471,0.4909969257795345,0.4347826086956521,0.25,0.4082482904638629,0.1857573920254858,0.4307796101874457,0.0,0
2,1867,0.1613053767264599,"Intel Research, Berkeley","UC Berkeley, EECS Dept. Berkeley, CA",0.5357142857142857,0.6141724146839236,0.4545454545454545,0.1428571428571428,0.4082482904638629,0.1481999644171179,0.3255731076452642,0.0,0
2611,2,0.0619508940606665,Siemens Corporate Research,"Intel Research, Berkeley",0.5306122448979591,0.6245122630992196,0.5,0.2,0.3333333333333333,0.0631557424325928,0.1286984258924725,0.0,0
2,2780,0.2665090755540817,"Intel Research, Berkeley",Intel Corporation,0.4,0.6410059676044332,0.3478260869565217,0.25,0.4082482904638629,0.267267921409921,0.218619402907066,1.0,0
2,2839,0.2734141905488769,"Intel Research, Berkeley",Micorsoft Research,0.5365853658536586,0.5905797101449276,0.4782608695652174,0.25,0.4082482904638629,0.0757990431066818,0.1497089618072228,0.0,0
2,3016,0.1583735737284859,"Intel Research, Berkeley","University of California, Berkeley, CA",0.5084745762711864,0.69170692431562,0.4166666666666667,0.1428571428571428,0.2581988897471611,0.1549011330858875,0.296507158933874,0.0,0
3614,2,0.1473331178356772,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA","Intel Research, Berkeley",0.4473684210526315,0.6268994882612602,0.320754716981132,0.125,0.3849001794597505,0.1326312921889391,0.2645493248390109,0.0,0
4198,2,0.3912663315774074,U.C. Berkeley,"Intel Research, Berkeley",0.6285714285714286,0.5339889579020014,0.4782608695652174,0.2,0.3333333333333333,0.3762894440855158,0.3816801833944797,0.0,0
4199,2,0.9754757689676526,"U.C. Berkeley, Intel Research, Berkeley","Intel Research, Berkeley",0.7796610169491526,0.7347020933977455,0.6388888888888888,0.6,0.8164965809277259,0.8291440582091701,0.8191518652722302,0.0,0
4550,2,0.2656014362771672,"U. C. Berkeley, Berkeley, CA","Intel Research, Berkeley",0.5531914893617021,0.6416062801932366,0.5416666666666666,0.1666666666666666,0.4364357804719848,0.2533967026573786,0.397543389141592,0.0,0
2,5224,0.189100980126768,"Intel Research, Berkeley","University of California at Berkeley, Berkeley, CA",0.4507042253521126,0.6534365393061045,0.3333333333333333,0.125,0.3849001794597505,0.1813647641434395,0.3507765010261922,0.0,0
2,5225,0.4644502441937534,"Intel Research, Berkeley","Yahoo! Research, Berkeley, CA",0.7346938775510203,0.6953424996903258,0.6923076923076923,0.4,0.5773502691896258,0.4572826702954098,0.5952584449455445,0.0,0
2,5486,0.8246066452999767,"Intel Research, Berkeley","Intel Research Berkeley, Berkeley, CA",0.7931034482758621,0.9314285714285714,0.6571428571428571,0.75,0.8728715609439696,0.8292874748224954,0.8647591811472002,1.0,0
2,5769,0.2063190169282845,"Intel Research, Berkeley","UC Berkeley, Berkeley, CA, USA",0.52,0.6719396293138833,0.4814814814814814,0.1666666666666666,0.4364357804719848,0.1946024261874189,0.3929872405465797,0.0,0
2,6059,0.3438083744856262,"Intel Research, Berkeley","Intel Research Pittsburgh, Pittsburgh, PA, USA",0.5151515151515151,0.8268958543983822,0.3953488372093023,0.3333333333333333,0.4082482904638629,0.3453320036123022,0.295125226473882,1.0,0
2,6064,0.1800152176742445,"Intel Research, Berkeley","University of California at Berkeley, Berkeley, CA, USA",0.4266666666666666,0.6416844025539677,0.3076923076923077,0.1111111111111111,0.3651483716701107,0.1725474312461695,0.337301966525541,0.0,0
2,6278,0.2012158005398012,"Intel Research, Berkeley","University of California, Berkeley, Berkeley, CA, USA",0.4444444444444444,0.650318625473905,0.3265306122448979,0.125,0.3849001794597505,0.1945054786073466,0.3547366514308091,0.0,0
2,6486,0.1583735737284859,"Intel Research, Berkeley","University of California, Berkeley CA",0.5084745762711864,0.69170692431562,0.4166666666666667,0.1428571428571428,0.2581988897471611,0.1549011330858875,0.296507158933874,0.0,0
2,7173,0.2203373015239002,"Intel Research, Berkeley","UC Berkeley, Berkeley, CA",0.5652173913043479,0.6512681159420289,0.5652173913043478,0.2,0.4714045207910317,0.2075261333919735,0.4147716771451674,0.0,0
2,7466,0.1656205729074689,"Intel Research, Berkeley","Computer Science Division, UC Berkeley, Berkeley, CA",0.4444444444444444,0.6092428275658089,0.3265306122448979,0.125,0.3849001794597505,0.1542625451205562,0.3040562645897356,0.0,0
7509,2,0.5306692623951926,"Intel Research Laboratory, Berkeley, CA","Intel Research, Berkeley",0.7666666666666666,0.9069330199764982,0.6216216216216216,0.6,0.7745966692414834,0.5264205532731017,0.6297137856541939,1.0,0
2,7594,0.2141535505097089,"Intel Research, Berkeley","University of California, Berkeley, Berkeley, CA",0.4705882352941176,0.6636217244912898,0.3555555555555555,0.1428571428571428,0.4082482904638629,0.2074085716322718,0.3705121471888221,0.0,0
2,7765,0.1695252238448753,"Intel Research, Berkeley","University of California, Berkeley, Computer Science Division, Berkeley, CA 94720-1776, USA; E-mail: {rshankar,bhaskar,jmh}@cs.berkeley.edu",0.2745098039215686,0.5570690179385832,0.1615384615384615,0.05,0.3396831102433787,0.0953210001939226,0.2015847015314365,0.0,0
2,7973,0.1972118061756358,"Intel Research, Berkeley","University of California, Berkeley, Berkeley, California",0.4210526315789473,0.6390235414025406,0.3018867924528302,0.1666666666666666,0.3651483716701107,0.1918809906339004,0.3306999566444145,0.0,0
2,8000,0.3704387492996599,"Intel Research, Berkeley","Intel Research, Pittsburgh, Pennsylvania, PA",0.59375,0.8514740190880169,0.4634146341463415,0.3333333333333333,0.5163977794943222,0.3670479162940306,0.3378830418201642,1.0,0
2,8198,0.8878038147640794,"Intel Research, Berkeley","Intel Research, Berkeley, CA",0.9387755102040816,0.9769230769230768,0.8846153846153846,0.75,0.8660254037844387,0.893347701155367,0.9349581131272562,1.0,0
2,8240,0.2994968142486363,"Intel Research, Berkeley","Microarchitecture Research Lab, Intel Corp., USA",0.4705882352941176,0.5979066022544284,0.3555555555555555,0.2857142857142857,0.4714045207910317,0.1641569832215494,0.2013782715356115,0.0,0
2,8425,0.174977081447512,"Intel Research, Berkeley","Applications Research Laboratory, Corporate Technology Group, Intel Corporation, USA",0.3269230769230768,0.5721595992127394,0.2098765432098765,0.2,0.3849001794597505,0.1358322271798487,0.1639933537401231,0.0,0
8667,2,0.2081772378525458,"UC Berkeley, Berkeley, USA","Intel Research, Berkeley",0.5531914893617021,0.7041062801932366,0.5416666666666666,0.2,0.4714045207910317,0.1936590015676887,0.3994392503851937,0.0,0
9041,2,0.3980983739105775,"Carnegie Mellon University, Intel Research Pittsburgh","Intel Research, Berkeley",0.4533333333333333,0.584726867335563,0.3269230769230769,0.2857142857142857,0.4714045207910317,0.355131145897644,0.3292824899215418,0.0,0
2,9603,0.3912663315774074,"Intel Research, Berkeley",U. C. Berkeley,0.6285714285714286,0.5339889579020014,0.4782608695652174,0.2,0.3333333333333333,0.3762894440855158,0.3816801833944797,0.0,0
9794,2,0.8267100022154769,"Intel Research, Berkeley, CA, USA","Intel Research, Berkeley",0.8679245283018868,0.9533333333333333,0.7666666666666667,0.6,0.7745966692414834,0.8344453504590799,0.8774992663868902,1.0,1
22,3,0.6057691331929653,"Bell Laboratories, Lucent Technologies",Bell Laboratories,0.6296296296296297,0.8918918918918919,0.4594594594594595,0.5,0.7071067811865475,0.6027144759926578,0.6329360009702671,1.0,1
3,100,0.8813019142978591,Bell Laboratories,Bell Laboratories (India),0.85,0.9478260869565216,0.7391304347826086,0.6666666666666666,0.8164965809277259,0.6906836149356376,0.7966955773952359,1.0,0
455,3,0.324155542801938,Bell Labs,Bell Laboratories,0.6923076923076923,0.8718954248366013,0.5294117647058824,0.3333333333333333,0.4999999999999999,0.324071223776137,0.5728068629721471,1.0,1
505,3,0.1377776222770166,"NEC Laboratories America, Cupertino, CA",Bell Laboratories,0.5185185185185186,0.6863502157619804,0.3783783783783784,0.1666666666666666,0.3162277660168379,0.1345532669121958,0.3241543092665727,0.0,0
685,3,0.1350603655339955,"NEC Laboratories America Inc., Princeton, NJ",Bell Laboratories,0.4827586206896551,0.6740452278472365,0.3414634146341463,0.1428571428571428,0.2886751345948129,0.1230784554082324,0.3114623336174369,0.0,0
741,3,0.1038691255172885,"Software Laboratories, Samsung Electronics Co., Ltd., Suwon-City, Gyeonggi-Do, Korea",Bell Laboratories,0.2978723404255319,0.5812749342161107,0.1818181818181818,0.0833333333333333,0.2132007163556104,0.080952633615304,0.2039782189165468,0.0,0
3,983,0.4400568831143249,Bell Laboratories,"Lucent Technologies - Bell Laboratories, Murray Hill, NJ",0.4927536231884057,0.6187782805429864,0.3269230769230769,0.2857142857142857,0.5345224838248487,0.437131156783562,0.4999006981393342,0.0,1
1020,3,0.6057691331929653,"Lucent Technologies, Bell Laboratories",Bell Laboratories,0.6296296296296297,0.5911121205238852,0.4594594594594595,0.5,0.7071067811865475,0.6027144759926578,0.6335355448582848,0.0,1
1098,3,0.1054644505248256,"C&C Research Laboratories - Silicon Valley, NEC USA, INC., Cupertino, California",Bell Laboratories,0.3111111111111111,0.574284850926672,0.1917808219178082,0.0909090909090909,0.196116135138184,0.1035129768232912,0.244812452434075,0.0,0
1244,3,0.1058096606547286,"C&C Research Laboratories - Silicon Valley, NEC USA, Inc., Suite, Cupertino, California",Bell Laboratories,0.2916666666666666,0.5687360387192851,0.1772151898734177,0.0833333333333333,0.1889822365046136,0.0946061276340928,0.230425351096547,0.0,0
1304,3,0.1483552154670746,"Lucent Bell Labs, Murray Hill, NJ",Bell Laboratories,0.4583333333333333,0.6554079696394687,0.3548387096774194,0.1428571428571428,0.2886751345948129,0.1451436598112009,0.235602883183101,0.0,1
3,1572,0.1490242515563835,Bell Laboratories,"IBM Toronto Laboratories, Markham, Ontario, Canada",0.4375,0.5880862983491268,0.2978723404255319,0.1428571428571428,0.2886751345948129,0.1363963199931819,0.3324730400272569,0.0,0
1665,3,0.1254696277951974,"NEC Laboratories America, Inc., Cupertino, California",Bell Laboratories,0.4242424242424242,0.6554621848739496,0.2857142857142857,0.1428571428571428,0.2886751345948129,0.1227017044510818,0.2945064535873566,0.0,0
3,2140,0.1395217345093449,Bell Laboratories,"Hewlett-Packard Laboratories, Palo Alto, CA",0.5172413793103448,0.6605133110154631,0.3658536585365853,0.1428571428571428,0.2886751345948129,0.1369987705168427,0.3225255864478028,0.0,0
2246,3,0.1912274913066314,"Bell Labs, Alcatel-Lucent",Bell Laboratories,0.5365853658536586,0.6797385620915034,0.4583333333333333,0.2,0.3535533905932737,0.1613577188728015,0.2396755124040043,1.0,1
3,3365,0.1798729265472878,Bell Laboratories,NTT Cyber Solutions Laboratories,0.653061224489796,0.6470588235294118,0.5,0.2,0.3535533905932737,0.1369702986192448,0.3356476812212907,0.0,0
3,3635,0.1511913884693164,Bell Laboratories,NTT Cyber Space Laboratories,0.6666666666666667,0.6504668534080298,0.5357142857142857,0.2,0.3535533905932737,0.1469570185949351,0.3825322119660657,0.0,0
3710,3,0.2187334500094913,IBM Toronto Laboratories,Bell Laboratories,0.6829268292682926,0.7070494864612512,0.5833333333333334,0.25,0.4082482904638629,0.2226996007271107,0.5352799433131108,0.0,0
3,4330,0.2660047110147341,Bell Laboratories,Bell Labs Research,0.6285714285714286,0.8666163901458019,0.6111111111111112,0.25,0.4082482904638629,0.2681031909568934,0.4020006758854573,1.0,1
4397,3,0.6057691331929653,Lucent Technologies-Bell Laboratories,Bell Laboratories,0.6296296296296297,0.5911121205238852,0.4594594594594595,0.5,0.7071067811865475,0.6027144759926578,0.6335355448582848,0.0,1
5172,3,0.3930163603947953,"University of Edinburgh & Bell Laboratories, Edinburgh, United Kingdom",Bell Laboratories,0.4096385542168674,0.6152703505644682,0.2575757575757575,0.2857142857142857,0.4472135954999579,0.3829206254625893,0.3806150357280098,0.0,0
3,5198,0.1395217345093449,Bell Laboratories,"Hewlett Packard Laboratories, Palo Alto, CA",0.5172413793103448,0.6605133110154631,0.3658536585365853,0.1428571428571428,0.2886751345948129,0.1369987705168427,0.3225255864478028,0.0,0
3,5232,0.3920161253374308,Bell Laboratories,"University of Edinburgh & Bell Laboratories, Edinburgh, Scotland UK",0.425,0.6193588546529724,0.2698412698412698,0.2857142857142857,0.4472135954999579,0.3819400449822072,0.3929221484100171,0.0,0
3,5591,0.185801378103015,Bell Laboratories,"Bell Labs Research India, India",0.5106382978723405,0.691970121381886,0.4,0.2,0.2672612419124243,0.1628331441506155,0.2572403333365656,1.0,0
3,5655,0.1746748360835217,Bell Laboratories,"Bell Labs Research, Bangalore, India",0.5098039215686274,0.8247058823529412,0.3823529411764705,0.1666666666666666,0.3162277660168379,0.1741199805936082,0.2401130289066487,1.0,0
3,5671,0.517324402381641,Bell Laboratories,"Bell Laboratories, Alcatel-Lucent, Lisle, IL, USA",0.5483870967741935,0.8755555555555556,0.3777777777777777,0.2857142857142857,0.5345224838248487,0.3667107479778623,0.4380481425439582,1.0,0
5777,3,0.1328257667233414,"NEC Laboratories America, Cupertino, CA, USA",Bell Laboratories,0.4827586206896551,0.6740452278472365,0.3414634146341463,0.1428571428571428,0.2886751345948129,0.1302919473025025,0.3147682093319674,0.0,0
6056,3,0.1343864014528621,"Hewlett Packard Laboratories, Palo Alto, CA, USA",Bell Laboratories,0.4838709677419355,0.649673202614379,0.3333333333333333,0.125,0.2672612419124243,0.132508594252171,0.3138612273558929,0.0,0
3,6259,0.1493290755002012,Bell Laboratories,"AT&T Laboratories - Research, Florham Park, NJ, USA",0.4126984126984127,0.566435269760078,0.2826086956521739,0.1111111111111111,0.2499999999999999,0.1372315741291489,0.3546732216640206,0.0,0
6471,3,0.1452890719304087,"Hewlett-Packard Laboratories, Palo Alto, California",Bell Laboratories,0.4545454545454546,0.6406029078297987,0.3061224489795918,0.1428571428571428,0.2886751345948129,0.1300723667810744,0.3085386207392471,0.0,0
3,6487,0.1687219485411903,Bell Laboratories,"Bell Labs, Murray Hill, NJ",0.5365853658536586,0.8305052790346908,0.4583333333333333,0.1666666666666666,0.3162277660168379,0.1657342351720941,0.2735149634086504,1.0,1
3,6511,0.3935790082566143,Bell Laboratories,"Bell Laboratories, 600 Mountain Avenue, Murray Hill, NJ",0.4927536231884057,0.8653846153846153,0.3269230769230769,0.25,0.4999999999999999,0.3877053675273509,0.4425312945938167,1.0,1
